timestamp,can_id,data
21.800,0x204,0000000000000005
21.800,0x208,0000000000000C30
21.850,0x200,0000000000641B36
21.850,0x20C,0000000008AE0000
21.850,0x204,0000000000000005
21.850,0x208,0000000000000C30
21.900,0x200,0000000000641B48
21.900,0x20C,0000000008B40000
21.900,0x204,0000000000000005
21.900,0x208,0000000000000C30
21.950,0x200,0000000000641B5A
21.950,0x20C,0000000008BA0000
21.950,0x204,0000000000000005
21.950,0x208,0000000000000C30
22.000,0x200,0000000000641B6C
22.000,0x20C,0000000008C00000
22.000,0x204,0000000000000005
22.000,0x208,0000000000000C30
22.050,0x200,0000000000641B7E
22.050,0x20C,0000000008C60000
22.050,0x204,0000000000000005
22.050,0x208,0000000000000C30
22.100,0x200,0000000000641B90
22.100,0x20C,0000000008CC0000
22.100,0x204,0000000000000005
22.100,0x208,0000000000000C30
22.150,0x200,0000000000641BA2
22.150,0x20C,0000000008D20000
22.150,0x204,0000000000000005
22.150,0x208,0000000000000C30
22.200,0x200,0000000000641BB4
22.200,0x20C,0000000008D80000
22.200,0x204,0000000000000005
22.200,0x208,0000000000000C30
22.250,0x200,0000000000641BC6
22.250,0x20C,0000000008DE0000
22.250,0x204,0000000000000005
22.250,0x208,0000000000000C30
22.300,0x200,0000000000641BD8
22.300,0x20C,0000000008E40000
22.300,0x204,0000000000000005
22.300,0x208,0000000000000C30
22.350,0x200,0000000000641BEA
22.350,0x20C,0000000008EA0000
22.350,0x204,0000000000000005
22.350,0x208,0000000000000C30
22.400,0x200,0000000000641BFC
22.400,0x20C,0000000008F00000
22.400,0x204,0000000000000005
22.400,0x208,0000000000000C30
22.450,0x200,0000000000641C0E
22.450,0x20C,0000000008F60000
22.450,0x204,0000000000000005
22.450,0x208,0000000000000C30
22.500,0x200,0000000000642184
22.500,0x20C,0000000008FC0000
22.500,0x204,0000000000000006
22.500,0x208,0000000000000C30
22.550,0x200,000000000064219A
22.550,0x20C,0000000009020000
22.550,0x204,0000000000000006
22.550,0x208,0000000000000C30
22.600,0x200,00000000006421AF
22.600,0x20C,0000000009080000
22.600,0x204,0000000000000006
22.600,0x208,0000000000000C30
22.650,0x200,00000000006421C5
22.650,0x20C,00000000090E0000
22.650,0x204,0000000000000006
22.650,0x208,0000000000000C30
22.700,0x200,00000000006421DA
22.700,0x20C,0000000009140000
22.700,0x204,0000000000000006
22.700,0x208,0000000000000C30
22.750,0x200,00000000006421F0
22.750,0x20C,00000000091A0000
22.750,0x204,0000000000000006
22.750,0x208,0000000000000C30
22.800,0x200,0000000000642206
22.800,0x20C,0000000009200000
22.800,0x204,0000000000000006
22.800,0x208,0000000000000C30
22.850,0x200,000000000064221B
22.850,0x20C,0000000009260000
22.850,0x204,0000000000000006
22.850,0x208,0000000000000C30
22.900,0x200,0000000000642231
22.900,0x20C,00000000092C0000
22.900,0x204,0000000000000006
22.900,0x208,0000000000000C30
22.950,0x200,0000000000642246
22.950,0x20C,0000000009320000
22.950,0x204,0000000000000006
22.950,0x208,0000000000000C30
23.000,0x200,000000000064225C
23.000,0x20C,0000000009380000
23.000,0x204,0000000000000006
23.000,0x208,0000000000000C30
23.050,0x200,0000000000642272
23.050,0x20C,00000000093E0000
23.050,0x204,0000000000000006
23.050,0x208,0000000000000C30
23.100,0x200,0000000000642287
23.100,0x20C,0000000009440000
23.100,0x204,0000000000000006
23.100,0x208,0000000000000C30
23.150,0x200,000000000064229D
23.150,0x20C,00000000094A0000
23.150,0x204,0000000000000006
23.150,0x208,0000000000000C30
23.200,0x200,00000000006422B2
23.200,0x20C,0000000009500000
23.200,0x204,0000000000000006
23.200,0x208,0000000000000C30
23.250,0x200,00000000006422C8
23.250,0x20C,0000000009560000
23.250,0x204,0000000000000006
23.250,0x208,0000000000000C30
23.300,0x200,00000000006422DE
23.300,0x20C,00000000095C0000
23.300,0x204,0000000000000006
23.300,0x208,0000000000000C30
23.350,0x200,00000000006422F3
23.350,0x20C,0000000009620000
23.350,0x204,0000000000000006
23.350,0x208,0000000000000C30
23.400,0x200,0000000000642309
23.400,0x20C,0000000009680000
23.400,0x204,0000000000000006
23.400,0x208,0000000000000C30
23.450,0x200,000000000064231E
23.450,0x20C,00000000096E0000
23.450,0x204,0000000000000006
23.450,0x208,0000000000000C30
23.500,0x200,0000000000642334
23.500,0x20C,0000000009740000
23.500,0x204,0000000000000006
23.500,0x208,0000000000000C30
23.550,0x200,000000000064234A
23.550,0x20C,00000000097A0000
23.550,0x204,0000000000000006
23.550,0x208,0000000000000C30
23.600,0x200,000000000064235F
23.600,0x20C,0000000009800000
23.600,0x204,0000000000000006
23.600,0x208,0000000000000C30
23.650,0x200,0000000000642375
23.650,0x20C,0000000009860000
23.650,0x204,0000000000000006
23.650,0x208,0000000000000C30
23.700,0x200,000000000064238A
23.700,0x20C,00000000098C0000
23.700,0x204,0000000000000006
23.700,0x208,0000000000000C30
23.750,0x200,00000000006423A0
23.750,0x20C,0000000009920000
23.750,0x204,0000000000000006
23.750,0x208,0000000000000C30
23.800,0x200,00000000006423B6
23.800,0x20C,0000000009980000
23.800,0x204,0000000000000006
23.800,0x208,0000000000000C30
23.850,0x200,00000000006423CB
23.850,0x20C,00000000099E0000
23.850,0x204,0000000000000006
23.850,0x208,0000000000000C30
23.900,0x200,00000000006423E1
23.900,0x20C,0000000009A40000
23.900,0x204,0000000000000006
23.900,0x208,0000000000000C30
23.950,0x200,00000000006423F6
23.950,0x20C,0000000009AA0000
23.950,0x204,0000000000000006
23.950,0x208,0000000000000C30
24.000,0x200,000000000064240C
24.000,0x20C,0000000009B00000
24.000,0x204,0000000000000006
24.000,0x208,0000000000000C30
24.050,0x200,0000000000642422
24.050,0x20C,0000000009B60000
24.050,0x204,0000000000000006
24.050,0x208,0000000000000C30
24.100,0x200,0000000000642437
24.100,0x20C,0000000009BC0000
24.100,0x204,0000000000000006
24.100,0x208,0000000000000C30
24.150,0x200,000000000064244D
24.150,0x20C,0000000009C20000
24.150,0x204,0000000000000006
24.150,0x208,0000000000000C30
24.200,0x200,0000000000642462
24.200,0x20C,0000000009C80000
24.200,0x204,0000000000000006
24.200,0x208,0000000000000C30
24.250,0x200,0000000000642478
24.250,0x20C,0000000009CE0000
24.250,0x204,0000000000000006
24.250,0x208,0000000000000C30
24.300,0x200,000000000064248E
24.300,0x20C,0000000009D40000
24.300,0x204,0000000000000006
24.300,0x208,0000000000000C30
24.350,0x200,00000000006424A3
24.350,0x20C,0000000009DA0000
24.350,0x204,0000000000000006
24.350,0x208,0000000000000C30
24.400,0x200,00000000006424B9
24.400,0x20C,0000000009E00000
24.400,0x204,0000000000000006
24.400,0x208,0000000000000C30
24.450,0x200,00000000006424CE
24.450,0x20C,0000000009E60000
24.450,0x204,0000000000000006
24.450,0x208,0000000000000C30
24.500,0x200,00000000006424E4
24.500,0x20C,0000000009EC0000
24.500,0x204,0000000000000006
24.500,0x208,0000000000000C30
24.550,0x200,00000000006424FA
24.550,0x20C,0000000009F20000
24.550,0x204,0000000000000006
24.550,0x208,0000000000000C30
24.600,0x200,000000000064250F
24.600,0x20C,0000000009F80000
24.600,0x204,0000000000000006
24.600,0x208,0000000000000C30
24.650,0x200,0000000000642525
24.650,0x20C,0000000009FE0000
24.650,0x204,0000000000000006
24.650,0x208,0000000000000C30
24.700,0x200,000000000064253A
24.700,0x20C,000000000A040000
24.700,0x204,0000000000000006
24.700,0x208,0000000000000C30
24.750,0x200,0000000000642550
24.750,0x20C,000000000A0A0000
24.750,0x204,0000000000000006
24.750,0x208,0000000000000C30
24.800,0x200,0000000000642566
24.800,0x20C,000000000A100000
24.800,0x204,0000000000000006
24.800,0x208,0000000000000C30
24.850,0x200,000000000064257B
24.850,0x20C,000000000A160000
24.850,0x204,0000000000000006
24.850,0x208,0000000000000C30
24.900,0x200,0000000000642591
24.900,0x20C,000000000A1C0000
24.900,0x204,0000000000000006
24.900,0x208,0000000000000C30
24.950,0x200,00000000006425A6
24.950,0x20C,000000000A220000
24.950,0x204,0000000000000006
24.950,0x208,0000000000000C30
25.000,0x200,00000000006425BC
25.000,0x20C,000000000A280000
25.000,0x204,0000000000000006
25.000,0x208,0000000000000C30
25.050,0x200,00000000006425D2
25.050,0x20C,000000000A2E0000
25.050,0x204,0000000000000006
25.050,0x208,0000000000000C30
25.100,0x200,00000000006425E7
25.100,0x20C,000000000A340000
25.100,0x204,0000000000000006
25.100,0x208,0000000000000C30
25.150,0x200,00000000006425FD
25.150,0x20C,000000000A3A0000
25.150,0x204,0000000000000006
25.150,0x208,0000000000000C30
25.200,0x200,0000000000642612
25.200,0x20C,000000000A400000
25.200,0x204,0000000000000006
25.200,0x208,0000000000000C30
25.250,0x200,0000000000642628
25.250,0x20C,000000000A460000
25.250,0x204,0000000000000006
25.250,0x208,0000000000000C30
25.300,0x200,000000000064263E
25.300,0x20C,000000000A4C0000
25.300,0x204,0000000000000006
25.300,0x208,0000000000000C30
25.350,0x200,0000000000642653
25.350,0x20C,000000000A520000
25.350,0x204,0000000000000006
25.350,0x208,0000000000000C30
25.400,0x200,0000000000642669
25.400,0x20C,000000000A580000
25.400,0x204,0000000000000006
25.400,0x208,0000000000000C30
25.450,0x200,000000000064267E
25.450,0x20C,000000000A5E0000
25.450,0x204,0000000000000006
25.450,0x208,0000000000000C30
25.500,0x200,0000000000642694
25.500,0x20C,000000000A640000
25.500,0x204,0000000000000006
25.500,0x208,0000000000000C30
25.550,0x200,00000000006426AA
25.550,0x20C,000000000A6A0000
25.550,0x204,0000000000000006
25.550,0x208,0000000000000C30
25.600,0x200,00000000006426BF
25.600,0x20C,000000000A700000
25.600,0x204,0000000000000006
25.600,0x208,0000000000000C30
25.650,0x200,00000000006426D5
25.650,0x20C,000000000A760000
25.650,0x204,0000000000000006
25.650,0x208,0000000000000C30
25.700,0x200,00000000006426EA
25.700,0x20C,000000000A7C0000
25.700,0x204,0000000000000006
25.700,0x208,0000000000000C30
25.750,0x200,0000000000642700
25.750,0x20C,000000000A820000
25.750,0x204,0000000000000006
25.750,0x208,0000000000000C30
25.800,0x200,0000000000642716
25.800,0x20C,000000000A880000
25.800,0x204,0000000000000006
25.800,0x208,0000000000000C30
25.850,0x200,000000000064272B
25.850,0x20C,000000000A8E0000
25.850,0x204,0000000000000006
25.850,0x208,0000000000000C30
25.900,0x200,0000000000642741
25.900,0x20C,000000000A940000
25.900,0x204,0000000000000006
25.900,0x208,0000000000000C30
25.950,0x200,0000000000642756
25.950,0x20C,000000000A9A0000
25.950,0x204,0000000000000006
25.950,0x208,0000000000000C30
26.000,0x200,000000000064276C
26.000,0x20C,000000000AA00000
26.000,0x204,0000000000000006
26.000,0x208,0000000000000C30
26.050,0x200,0000000000642782
26.050,0x20C,000000000AA60000
26.050,0x204,0000000000000006
26.050,0x208,0000000000000C30
26.100,0x200,0000000000642797
26.100,0x20C,000000000AAC0000
26.100,0x204,0000000000000006
26.100,0x208,0000000000000C30
26.150,0x200,00000000006427AD
26.150,0x20C,000000000AB20000
26.150,0x204,0000000000000006
26.150,0x208,0000000000000C30
26.200,0x200,00000000006427C2
26.200,0x20C,000000000AB80000
26.200,0x204,0000000000000006
26.200,0x208,0000000000000C30
26.250,0x200,00000000006427D8
26.250,0x20C,000000000ABE0000
26.250,0x204,0000000000000006
26.250,0x208,0000000000000C30
26.300,0x200,00000000006427EE
26.300,0x20C,000000000AC40000
26.300,0x204,0000000000000006
26.300,0x208,0000000000000C30
26.350,0x200,0000000000642803
26.350,0x20C,000000000ACA0000
26.350,0x204,0000000000000006
26.350,0x208,0000000000000C30
26.400,0x200,0000000000642819
26.400,0x20C,000000000AD00000
26.400,0x204,0000000000000006
26.400,0x208,0000000000000C30
26.450,0x200,000000000064282E
26.450,0x20C,000000000AD60000
26.450,0x204,0000000000000006
26.450,0x208,0000000000000C30
26.500,0x200,0000000000642844
26.500,0x20C,000000000ADC0000
26.500,0x204,0000000000000006
26.500,0x208,0000000000000C30
26.550,0x200,000000000064285A
26.550,0x20C,000000000AE20000
26.550,0x204,0000000000000006
26.550,0x208,0000000000000C30
26.600,0x200,000000000064286F
26.600,0x20C,000000000AE80000
26.600,0x204,0000000000000006
26.600,0x208,0000000000000C30
26.650,0x200,0000000000642885
26.650,0x20C,000000000AEE0000
26.650,0x204,0000000000000006
26.650,0x208,0000000000000C30
26.700,0x200,000000000064289A
26.700,0x20C,000000000AF40000
26.700,0x204,0000000000000006
26.700,0x208,0000000000000C30
26.750,0x200,00000000006428B0
26.750,0x20C,000000000AFA0000
26.750,0x204,0000000000000006
26.750,0x208,0000000000000C30
26.800,0x200,00000000006428C6
26.800,0x20C,000000000B000000
26.800,0x204,0000000000000006
26.800,0x208,0000000000000C30
26.850,0x200,00000000006428DB
26.850,0x20C,000000000B060000
26.850,0x204,0000000000000006
26.850,0x208,0000000000000C30
26.900,0x200,00000000006428F1
26.900,0x20C,000000000B0C0000
26.900,0x204,0000000000000006
26.900,0x208,0000000000000C30
26.950,0x200,0000000000642906
26.950,0x20C,000000000B120000
26.950,0x204,0000000000000006
26.950,0x208,0000000000000C30
27.000,0x200,000000000064291C
27.000,0x20C,000000000B180000
27.000,0x204,0000000000000006
27.000,0x208,0000000000000C30
27.050,0x200,0000000000642932
27.050,0x20C,000000000B1E0000
27.050,0x204,0000000000000006
27.050,0x208,0000000000000C30
27.100,0x200,0000000000642947
27.100,0x20C,000000000B240000
27.100,0x204,0000000000000006
27.100,0x208,0000000000000C30
27.150,0x200,000000000064295D
27.150,0x20C,000000000B2A0000
27.150,0x204,0000000000000006
27.150,0x208,0000000000000C30
27.200,0x200,0000000000642972
27.200,0x20C,000000000B300000
27.200,0x204,0000000000000006
27.200,0x208,0000000000000C30
27.250,0x200,0000000000642988
27.250,0x20C,000000000B360000
27.250,0x204,0000000000000006
27.250,0x208,0000000000000C30
27.300,0x200,000000000064299E
27.300,0x20C,000000000B3C0000
27.300,0x204,0000000000000006
27.300,0x208,0000000000000C30
27.350,0x200,00000000006429B3
27.350,0x20C,000000000B420000
27.350,0x204,0000000000000006
27.350,0x208,0000000000000C30
27.400,0x200,00000000006429C9
27.400,0x20C,000000000B480000
27.400,0x204,0000000000000006
27.400,0x208,0000000000000C30
27.450,0x200,00000000006429DE
27.450,0x20C,000000000B4E0000
27.450,0x204,0000000000000006
27.450,0x208,0000000000000C30
27.500,0x200,00000000006430C0
27.500,0x20C,000000000B540000
27.500,0x204,0000000000000007
27.500,0x208,0000000000000C30
27.550,0x200,00000000006430D9
27.550,0x20C,000000000B5A0000
27.550,0x204,0000000000000007
27.550,0x208,0000000000000C30
27.600,0x200,00000000006430F2
27.600,0x20C,000000000B600000
27.600,0x204,0000000000000007
27.600,0x208,0000000000000C30
27.650,0x200,000000000064310C
27.650,0x20C,000000000B660000
27.650,0x204,0000000000000007
27.650,0x208,0000000000000C30
27.700,0x200,0000000000643125
27.700,0x20C,000000000B6C0000
27.700,0x204,0000000000000007
27.700,0x208,0000000000000C30
27.750,0x200,000000000064313E
27.750,0x20C,000000000B720000
27.750,0x204,0000000000000007
27.750,0x208,0000000000000C30
27.800,0x200,0000000000643157
27.800,0x20C,000000000B780000
27.800,0x204,0000000000000007
27.800,0x208,0000000000000C30
27.850,0x200,0000000000643170
27.850,0x20C,000000000B7E0000
27.850,0x204,0000000000000007
27.850,0x208,0000000000000C30
27.900,0x200,000000000064318A
27.900,0x20C,000000000B840000
27.900,0x204,0000000000000007
27.900,0x208,0000000000000C30
27.950,0x200,00000000006431A3
27.950,0x20C,000000000B8A0000
27.950,0x204,0000000000000007
27.950,0x208,0000000000000C30
28.000,0x200,00000000006431BC
28.000,0x20C,000000000B900000
28.000,0x204,0000000000000007
28.000,0x208,0000000000000C30
28.050,0x200,00000000006431D5
28.050,0x20C,000000000B960000
28.050,0x204,0000000000000007
28.050,0x208,0000000000000C30
28.100,0x200,00000000006431EE
28.100,0x20C,000000000B9C0000
28.100,0x204,0000000000000007
28.100,0x208,0000000000000C30
28.150,0x200,0000000000643208
28.150,0x20C,000000000BA20000
28.150,0x204,0000000000000007
28.150,0x208,0000000000000C30
28.200,0x200,0000000000643221
28.200,0x20C,000000000BA80000
28.200,0x204,0000000000000007
28.200,0x208,0000000000000C30
28.250,0x200,000000000064323A
28.250,0x20C,000000000BAE0000
28.250,0x204,0000000000000007
28.250,0x208,0000000000000C30
28.300,0x200,0000000000643253
28.300,0x20C,000000000BB40000
28.300,0x204,0000000000000007
28.300,0x208,0000000000000C30
28.350,0x200,000000000064326C
28.350,0x20C,000000000BBA0000
28.350,0x204,0000000000000007
28.350,0x208,0000000000000C30
28.400,0x200,0000000000643286
28.400,0x20C,000000000BC00000
28.400,0x204,0000000000000007
28.400,0x208,0000000000000C30
28.450,0x200,000000000064329F
28.450,0x20C,000000000BC60000
28.450,0x204,0000000000000007
28.450,0x208,0000000000000C30
28.500,0x200,00000000006432B8
28.500,0x20C,000000000BCC0000
28.500,0x204,0000000000000007
28.500,0x208,0000000000000C30
28.550,0x200,00000000006432D1
28.550,0x20C,000000000BD20000
28.550,0x204,0000000000000007
28.550,0x208,0000000000000C30
28.600,0x200,00000000006432EA
28.600,0x20C,000000000BD80000
28.600,0x204,0000000000000007
28.600,0x208,0000000000000C30
28.650,0x200,0000000000643304
28.650,0x20C,000000000BDE0000
28.650,0x204,0000000000000007
28.650,0x208,0000000000000C30
28.700,0x200,000000000064331D
28.700,0x20C,000000000BE40000
28.700,0x204,0000000000000007
28.700,0x208,0000000000000C30
28.750,0x200,0000000000643336
28.750,0x20C,000000000BEA0000
28.750,0x204,0000000000000007
28.750,0x208,0000000000000C30
28.800,0x200,000000000064334F
28.800,0x20C,000000000BF00000
28.800,0x204,0000000000000007
28.800,0x208,0000000000000C30
28.850,0x200,0000000000643368
28.850,0x20C,000000000BF60000
28.850,0x204,0000000000000007
28.850,0x208,0000000000000C30
28.900,0x200,0000000000643382
28.900,0x20C,000000000BFC0000
28.900,0x204,0000000000000007
28.900,0x208,0000000000000C30
28.950,0x200,000000000064339B
28.950,0x20C,000000000C020000
28.950,0x204,0000000000000007
28.950,0x208,0000000000000C30
29.000,0x200,00000000006433B4
29.000,0x20C,000000000C080000
29.000,0x204,0000000000000007
29.000,0x208,0000000000000C30
29.050,0x200,00000000006433CD
29.050,0x20C,000000000C0E0000
29.050,0x204,0000000000000007
29.050,0x208,0000000000000C30
29.100,0x200,00000000006433E6
29.100,0x20C,000000000C140000
29.100,0x204,0000000000000007
29.100,0x208,0000000000000C30
29.150,0x200,0000000000643400
29.150,0x20C,000000000C1A0000
29.150,0x204,0000000000000007
29.150,0x208,0000000000000C30
29.200,0x200,0000000000643419
29.200,0x20C,000000000C200000
29.200,0x204,0000000000000007
29.200,0x208,0000000000000C30
29.250,0x200,0000000000643432
29.250,0x20C,000000000C260000
29.250,0x204,0000000000000007
29.250,0x208,0000000000000C30
29.300,0x200,000000000064344B
29.300,0x20C,000000000C2C0000
29.300,0x204,0000000000000007
29.300,0x208,0000000000000C30
29.350,0x200,0000000000643464
29.350,0x20C,000000000C320000
29.350,0x204,0000000000000007
29.350,0x208,0000000000000C30
29.400,0x200,000000000064347E
29.400,0x20C,000000000C380000
29.400,0x204,0000000000000007
29.400,0x208,0000000000000C30
29.450,0x200,0000000000643497
29.450,0x20C,000000000C3E0000
29.450,0x204,0000000000000007
29.450,0x208,0000000000000C30
29.500,0x200,00000000006434B0
29.500,0x20C,000000000C440000
29.500,0x204,0000000000000007
29.500,0x208,0000000000000C30
29.550,0x200,00000000006434C9
29.550,0x20C,000000000C4A0000
29.550,0x204,0000000000000007
29.550,0x208,0000000000000C30
29.600,0x200,00000000006434E2
29.600,0x20C,000000000C500000
29.600,0x204,0000000000000007
29.600,0x208,0000000000000C30
29.650,0x200,00000000006434FC
29.650,0x20C,000000000C560000
29.650,0x204,0000000000000007
29.650,0x208,0000000000000C30
29.700,0x200,0000000000643515
29.700,0x20C,000000000C5C0000
29.700,0x204,0000000000000007
29.700,0x208,0000000000000C30
29.750,0x200,000000000064352E
29.750,0x20C,000000000C620000
29.750,0x204,0000000000000007
29.750,0x208,0000000000000C30
29.800,0x200,0000000000643547
29.800,0x20C,000000000C680000
29.800,0x204,0000000000000007
29.800,0x208,0000000000000C30
29.850,0x200,0000000000643560
29.850,0x20C,000000000C6E0000
29.850,0x204,0000000000000007
29.850,0x208,0000000000000C30
29.900,0x200,000000000064357A
29.900,0x20C,000000000C740000
29.900,0x204,0000000000000007
29.900,0x208,0000000000000C30
29.950,0x200,0000000000643593
29.950,0x20C,000000000C7A0000
29.950,0x204,0000000000000007
29.950,0x208,0000000000000C30
30.000,0x200,00000000006435AC
30.000,0x20C,000000000C800000
30.000,0x204,0000000000000007
30.000,0x208,0000000000000C30
30.050,0x200,0000000000633565
30.050,0x20C,000000000C6F0001
30.050,0x204,0000000000000007
30.050,0x208,0000000000000C2F
30.100,0x200,000000000062351D
30.100,0x20C,000000000C5E0001
30.100,0x204,0000000000000007
30.100,0x208,0000000000000C2F
30.150,0x200,00000000006234D6
30.150,0x20C,000000000C4D0002
30.150,0x204,0000000000000007
30.150,0x208,0000000000000C2E
30.200,0x200,000000000061348E
30.200,0x20C,000000000C3C0003
30.200,0x204,0000000000000007
30.200,0x208,0000000000000C2E
30.250,0x200,0000000000603447
30.250,0x20C,000000000C2B0004
30.250,0x204,0000000000000007
30.250,0x208,0000000000000C2D
30.300,0x200,00000000005F3400
30.300,0x20C,000000000C1A0004
30.300,0x204,0000000000000007
30.300,0x208,0000000000000C2D
30.350,0x200,00000000005E33B8
30.350,0x20C,000000000C090005
30.350,0x204,0000000000000007
30.350,0x208,0000000000000C2C
30.400,0x200,00000000005E3371
30.400,0x20C,000000000BF80006
30.400,0x204,0000000000000007
30.400,0x208,0000000000000C2C
30.450,0x200,00000000005D3329
30.450,0x20C,000000000BE70006
30.450,0x204,0000000000000007
30.450,0x208,0000000000000C2B
30.500,0x200,00000000005C32E2
30.500,0x20C,000000000BD60007
30.500,0x204,0000000000000007
30.500,0x208,0000000000000C2B
30.550,0x200,00000000005B329B
30.550,0x20C,000000000BC50008
30.550,0x204,0000000000000007
30.550,0x208,0000000000000C2A
30.600,0x200,00000000005A3253
30.600,0x20C,000000000BB40008
30.600,0x204,0000000000000007
30.600,0x208,0000000000000C2A
30.650,0x200,00000000005A320C
30.650,0x20C,000000000BA30009
30.650,0x204,0000000000000007
30.650,0x208,0000000000000C29
30.700,0x200,00000000005931C4
30.700,0x20C,000000000B92000A
30.700,0x204,0000000000000007
30.700,0x208,0000000000000C29
30.750,0x200,000000000058317D
30.750,0x20C,000000000B81000B
30.750,0x204,0000000000000007
30.750,0x208,0000000000000C28
30.800,0x200,0000000000573136
30.800,0x20C,000000000B70000B
30.800,0x204,0000000000000007
30.800,0x208,0000000000000C28
30.850,0x200,0000000000562A1C
30.850,0x20C,000000000B5F000C
30.850,0x204,0000000000000006
30.850,0x208,0000000000000C27
30.900,0x200,00000000005629DE
30.900,0x20C,000000000B4E000D
30.900,0x204,0000000000000006
30.900,0x208,0000000000000C27
30.950,0x200,00000000005529A1
30.950,0x20C,000000000B3D000D
30.950,0x204,0000000000000006
30.950,0x208,0000000000000C26
31.000,0x200,0000000000542964
31.000,0x20C,000000000B2C000E
31.000,0x204,0000000000000006
31.000,0x208,0000000000000C26
31.050,0x200,0000000000532927
31.050,0x20C,000000000B1B000F
31.050,0x204,0000000000000006
31.050,0x208,0000000000000C25
31.100,0x200,00000000005228EA
31.100,0x20C,000000000B0A000F
31.100,0x204,0000000000000006
31.100,0x208,0000000000000C25
31.150,0x200,00000000005228AC
31.150,0x20C,000000000AF90010
31.150,0x204,0000000000000006
31.150,0x208,0000000000000C24
31.200,0x200,000000000051286F
31.200,0x20C,000000000AE80011
31.200,0x204,0000000000000006
31.200,0x208,0000000000000C24
31.250,0x200,0000000000502832
31.250,0x20C,000000000AD70012
31.250,0x204,0000000000000006
31.250,0x208,0000000000000C23
31.300,0x200,00000000004F27F5
31.300,0x20C,000000000AC60012
31.300,0x204,0000000000000006
31.300,0x208,0000000000000C23
31.350,0x200,00000000004E27B8
31.350,0x20C,000000000AB50013
31.350,0x204,0000000000000006
31.350,0x208,0000000000000C22
31.400,0x200,00000000004E277A
31.400,0x20C,000000000AA40014
31.400,0x204,0000000000000006
31.400,0x208,0000000000000C22
31.450,0x200,00000000004D273D
31.450,0x20C,000000000A930014
31.450,0x204,0000000000000006
31.450,0x208,0000000000000C21
31.500,0x200,00000000004C2700
31.500,0x20C,000000000A820015
31.500,0x204,0000000000000006
31.500,0x208,0000000000000C21
31.550,0x200,00000000004B26C3
31.550,0x20C,000000000A710016
31.550,0x204,0000000000000006
31.550,0x208,0000000000000C20
31.600,0x200,00000000004A2686
31.600,0x20C,000000000A600016
31.600,0x204,0000000000000006
31.600,0x208,0000000000000C20
31.650,0x200,00000000004A2648
31.650,0x20C,000000000A4F0017
31.650,0x204,0000000000000006
31.650,0x208,0000000000000C1F
31.700,0x200,000000000049260B
31.700,0x20C,000000000A3E0018
31.700,0x204,0000000000000006
31.700,0x208,0000000000000C1F
31.750,0x200,00000000004825CE
31.750,0x20C,000000000A2D0019
31.750,0x204,0000000000000006
31.750,0x208,0000000000000C1E
31.800,0x200,0000000000472591
31.800,0x20C,000000000A1C0019
31.800,0x204,0000000000000006
31.800,0x208,0000000000000C1E
31.850,0x200,0000000000462554
31.850,0x20C,000000000A0B001A
31.850,0x204,0000000000000006
31.850,0x208,0000000000000C1D
31.900,0x200,0000000000462516
31.900,0x20C,0000000009FA001B
31.900,0x204,0000000000000006
31.900,0x208,0000000000000C1D
31.950,0x200,00000000004524D9
31.950,0x20C,0000000009E9001B
31.950,0x204,0000000000000006
31.950,0x208,0000000000000C1C
32.000,0x200,000000000044249C
32.000,0x20C,0000000009D8001C
32.000,0x204,0000000000000006
32.000,0x208,0000000000000C1C
32.050,0x200,000000000043245F
32.050,0x20C,0000000009C7001D
32.050,0x204,0000000000000006
32.050,0x208,0000000000000C1B
32.100,0x200,0000000000422422
32.100,0x20C,0000000009B6001D
32.100,0x204,0000000000000006
32.100,0x208,0000000000000C1B
32.150,0x200,00000000004223E4
32.150,0x20C,0000000009A5001E
32.150,0x204,0000000000000006
32.150,0x208,0000000000000C1A
32.200,0x200,00000000004123A7
32.200,0x20C,000000000994001F
32.200,0x204,0000000000000006
32.200,0x208,0000000000000C1A
32.250,0x200,000000000040236A
32.250,0x20C,0000000009830020
32.250,0x204,0000000000000006
32.250,0x208,0000000000000C19
32.300,0x200,00000000003F232D
32.300,0x20C,0000000009720020
32.300,0x204,0000000000000006
32.300,0x208,0000000000000C19
32.350,0x200,00000000003E22F0
32.350,0x20C,0000000009610021
32.350,0x204,0000000000000006
32.350,0x208,0000000000000C18
32.400,0x200,00000000003E22B2
32.400,0x20C,0000000009500022
32.400,0x204,0000000000000006
32.400,0x208,0000000000000C18
32.450,0x200,00000000003D2275
32.450,0x20C,00000000093F0022
32.450,0x204,0000000000000006
32.450,0x208,0000000000000C17
32.500,0x200,00000000003C1CB6
32.500,0x20C,00000000092E0023
32.500,0x204,0000000000000005
32.500,0x208,0000000000000C17
32.550,0x200,00000000003B1C83
32.550,0x20C,00000000091D0024
32.550,0x204,0000000000000005
32.550,0x208,0000000000000C16
32.600,0x200,00000000003A1C50
32.600,0x20C,00000000090C0024
32.600,0x204,0000000000000005
32.600,0x208,0000000000000C16
32.650,0x200,00000000003A1C1D
32.650,0x20C,0000000008FB0025
32.650,0x204,0000000000000005
32.650,0x208,0000000000000C15
32.700,0x200,0000000000391BEA
32.700,0x20C,0000000008EA0026
32.700,0x204,0000000000000005
32.700,0x208,0000000000000C15
32.750,0x200,0000000000381BB7
32.750,0x20C,0000000008D90027
32.750,0x204,0000000000000005
32.750,0x208,0000000000000C14
